unique_id,salzone,season,station,sampledate,samplenumber,metric,value,score,ibi_score,rating
cb6.4_ap_fs1_2014-07-10,p,summer,cb6.4,2014-07-10,fs1,diatom_biomass,4.2791269,1,2.74,fair
cb7.4_ap_fs1_2014-07-10,p,summer,cb7.4,2014-07-10,fs1,diatom_biomass,,,3.35,fair_good
cb7.4_ap_fs1_2014-07-10,p,summer,cb7.4,2014-07-10,fs1,diatom_biomass,4.2791269,1,3.35,fair_good
le5.5-w_ap_fs1_2014-07-10,p,summer,le5.5-w,2014-07-10,fs1,diatom_biomass,,,2.15,fair_poor
le5.5-w_ap_fs1_2014-07-10,p,summer,le5.5-w,2014-07-10,fs1,diatom_biomass,4.2791269,1,2.15,fair_poor
cb7.4_ap_fs1_2014-08-04,p,summer,cb7.4,2014-08-04,fs1,diatom_biomass,,,2.45,fair_poor
cb7.4_ap_fs1_2014-08-04,p,summer,cb7.4,2014-08-04,fs1,diatom_biomass,4.2791269,1,2.45,fair_poor
cb7.3e_ap_fs1_2014-08-04,p,summer,cb7.3e,2014-08-04,fs1,diatom_biomass,,,3.34,fair_good
cb7.3e_ap_fs1_2014-08-04,p,summer,cb7.3e,2014-08-04,fs1,diatom_biomass,4.2791269,1,3.34,fair_good
we4.2_ap_fs1_2014-08-06,p,summer,we4.2,2014-08-06,fs1,diatom_biomass,,,3.02,fair
we4.2_ap_fs1_2014-08-06,p,summer,we4.2,2014-08-06,fs1,diatom_biomass,4.2791269,1,3.02,fair
le5.5-w_ap_fs1_2014-08-06,p,summer,le5.5-w,2014-08-06,fs1,diatom_biomass,,,3.03,fair
le5.5-w_ap_fs1_2014-08-06,p,summer,le5.5-w,2014-08-06,fs1,diatom_biomass,4.2791269,1,3.03,fair
cb7.4_ap_fs1_2014-09-15,p,summer,cb7.4,2014-09-15,fs1,diatom_biomass,,,3.6,fair_good
cb7.4_ap_fs1_2014-09-15,p,summer,cb7.4,2014-09-15,fs1,diatom_biomass,4.2791269,1,3.6,fair_good
cb7.3e_ap_fs1_2014-09-15,p,summer,cb7.3e,2014-09-15,fs1,diatom_biomass,,,3.32,fair
cb7.3e_ap_fs1_2014-09-15,p,summer,cb7.3e,2014-09-15,fs1,diatom_biomass,4.2791269,1,3.32,fair
cb6.4_ap_fs1_2014-09-16,p,summer,cb6.4,2014-09-16,fs1,diatom_biomass,,,2.75,fair
cb6.4_ap_fs1_2014-09-16,p,summer,cb6.4,2014-09-16,fs1,diatom_biomass,4.2791269,1,2.75,fair
we4.2_ap_fs1_2014-09-17,p,summer,we4.2,2014-09-17,fs1,diatom_biomass,,,2.17,fair_poor
we4.2_ap_fs1_2014-09-17,p,summer,we4.2,2014-09-17,fs1,diatom_biomass,4.2791269,1,2.17,fair_poor
le5.5-w_ap_fs1_2014-09-17,p,summer,le5.5-w,2014-09-17,fs1,diatom_biomass,,,2.16,fair_poor
le5.5-w_ap_fs1_2014-09-17,p,summer,le5.5-w,2014-09-17,fs1,diatom_biomass,4.2791269,1,2.16,fair_poor
cb7.4_ap_fs1_2015-07-06,p,summer,cb7.4,2015-07-06,fs1,diatom_biomass,,,3.32,fair
cb7.4_ap_fs1_2015-07-06,p,summer,cb7.4,2015-07-06,fs1,diatom_biomass,4.2791269,1,3.32,fair
cb7.3e_ap_fs1_2015-07-06,p,summer,cb7.3e,2015-07-06,fs1,diatom_biomass,,,3.08,fair
cb7.3e_ap_fs1_2015-07-06,p,summer,cb7.3e,2015-07-06,fs1,diatom_biomass,4.2791269,1,3.08,fair
le5.4_ap_fs1_2015-07-07,p,summer,le5.4,2015-07-07,fs1,diatom_biomass,,,1.68,poor
le5.4_ap_fs1_2015-07-07,p,summer,le5.4,2015-07-07,fs1,diatom_biomass,4.2791269,1,1.68,poor
we4.2_ap_fs1_2015-07-08,p,summer,we4.2,2015-07-08,fs1,diatom_biomass,,,2.38,fair_poor
we4.2_ap_fs1_2015-07-08,p,summer,we4.2,2015-07-08,fs1,diatom_biomass,4.2791269,1,2.38,fair_poor
le5.5-w_ap_fs1_2015-07-08,p,summer,le5.5-w,2015-07-08,fs1,diatom_biomass,,,2.75,fair
le5.5-w_ap_fs1_2015-07-08,p,summer,le5.5-w,2015-07-08,fs1,diatom_biomass,4.2791269,1,2.75,fair
cb6.4_ap_fs1_2015-07-21,p,summer,cb6.4,2015-07-21,fs1,diatom_biomass,,,3.64,fair_good
cb6.4_ap_fs1_2015-07-21,p,summer,cb6.4,2015-07-21,fs1,diatom_biomass,4.2791269,1,3.64,fair_good
cb7.4_ap_fs1_2015-08-03,p,summer,cb7.4,2015-08-03,fs1,diatom_biomass,4.2791269,1,4.49,good
cb7.4_ap_fs1_2015-08-03,p,summer,cb7.4,2015-08-03,fs1,diatom_biomass,,,4.49,good
cb7.3e_ap_fs1_2015-08-03,p,summer,cb7.3e,2015-08-03,fs1,diatom_biomass,,,3.92,fair_good
cb7.3e_ap_fs1_2015-08-03,p,summer,cb7.3e,2015-08-03,fs1,diatom_biomass,4.2791269,1,3.92,fair_good
cb6.4_ap_fs1_2015-08-06,p,summer,cb6.4,2015-08-06,fs1,diatom_biomass,,,3.62,fair_good
cb6.4_ap_fs1_2015-08-06,p,summer,cb6.4,2015-08-06,fs1,diatom_biomass,4.2791269,1,3.62,fair_good
we4.2_ap_fs1_2015-08-06,p,summer,we4.2,2015-08-06,fs1,diatom_biomass,,,2.47,fair_poor
we4.2_ap_fs1_2015-08-06,p,summer,we4.2,2015-08-06,fs1,diatom_biomass,4.2791269,1,2.47,fair_poor
le5.5-w_ap_fs1_2015-08-06,p,summer,le5.5-w,2015-08-06,fs1,diatom_biomass,,,3.03,fair
le5.5-w_ap_fs1_2015-08-06,p,summer,le5.5-w,2015-08-06,fs1,diatom_biomass,4.2791269,1,3.03,fair
sbe5_ap_fs1_2015-08-11,p,summer,sbe5,2015-08-11,fs1,diatom_biomass,,,1.58,poor
sbe5_ap_fs1_2015-08-11,p,summer,sbe5,2015-08-11,fs1,diatom_biomass,4.2791269,1,1.58,poor
le5.4_ap_fs1_2015-08-13,p,summer,le5.4,2015-08-13,fs1,diatom_biomass,,,1.67,poor
le5.4_ap_fs1_2015-08-13,p,summer,le5.4,2015-08-13,fs1,diatom_biomass,4.2791269,1,1.67,poor
le5.4_ap_fs1_2015-09-02,p,summer,le5.4,2015-09-02,fs1,diatom_biomass,,,2.02,fair_poor
le5.4_ap_fs1_2015-09-02,p,summer,le5.4,2015-09-02,fs1,diatom_biomass,4.2791269,1,2.02,fair_poor
sbe5_ap_fs1_2015-09-10,p,summer,sbe5,2015-09-10,fs1,diatom_biomass,,,3.05,fair
sbe5_ap_fs1_2015-09-10,p,summer,sbe5,2015-09-10,fs1,diatom_biomass,4.2791269,1,3.05,fair
le5.5-w_ap_fs1_2015-09-29,p,summer,le5.5-w,2015-09-29,fs1,diatom_biomass,,,2.44,fair_poor
le5.5-w_ap_fs1_2015-09-29,p,summer,le5.5-w,2015-09-29,fs1,diatom_biomass,4.2791269,1,2.44,fair_poor
cb7.4_ap_fs1_2016-07-11,p,summer,cb7.4,2016-07-11,fs1,diatom_biomass,,,3.62,fair_good
cb7.4_ap_fs1_2016-07-11,p,summer,cb7.4,2016-07-11,fs1,diatom_biomass,4.2791269,1,3.62,fair_good
cb7.3e_ap_fs1_2016-07-11,p,summer,cb7.3e,2016-07-11,fs1,diatom_biomass,,,1.87,poor
cb7.3e_ap_fs1_2016-07-11,p,summer,cb7.3e,2016-07-11,fs1,diatom_biomass,4.2791269,1,1.87,poor
cb6.1_ap_fs1_2016-07-11,p,summer,cb6.1,2016-07-11,fs1,diatom_biomass,,,2.49,fair_poor
cb6.1_ap_fs1_2016-07-11,p,summer,cb6.1,2016-07-11,fs1,diatom_biomass,4.2791269,1,2.49,fair_poor
we4.2_ap_fs1_2016-07-13,p,summer,we4.2,2016-07-13,fs1,diatom_biomass,,,2.73,fair
we4.2_ap_fs1_2016-07-13,p,summer,we4.2,2016-07-13,fs1,diatom_biomass,4.2791269,1,2.73,fair
cb6.4_ap_fs1_2016-07-13,p,summer,cb6.4,2016-07-13,fs1,diatom_biomass,,,2.16,fair_poor
cb6.4_ap_fs1_2016-07-13,p,summer,cb6.4,2016-07-13,fs1,diatom_biomass,4.2791269,1,2.16,fair_poor
le5.5-w_ap_fs1_2016-07-13,p,summer,le5.5-w,2016-07-13,fs1,diatom_biomass,,,2.16,fair_poor
le5.5-w_ap_fs1_2016-07-13,p,summer,le5.5-w,2016-07-13,fs1,diatom_biomass,4.2791269,1,2.16,fair_poor
le5.4_ap_fs1_2016-08-02,p,summer,le5.4,2016-08-02,fs1,diatom_biomass,,,2.02,fair_poor
le5.4_ap_fs1_2016-08-02,p,summer,le5.4,2016-08-02,fs1,diatom_biomass,4.2791269,1,2.02,fair_poor
cb7.4_ap_fs1_2016-08-08,p,summer,cb7.4,2016-08-08,fs1,diatom_biomass,,,3.63,fair_good
cb7.4_ap_fs1_2016-08-08,p,summer,cb7.4,2016-08-08,fs1,diatom_biomass,4.2791269,1,3.63,fair_good
cb7.3e_ap_fs1_2016-08-08,p,summer,cb7.3e,2016-08-08,fs1,diatom_biomass,,,3.31,fair
cb7.3e_ap_fs1_2016-08-08,p,summer,cb7.3e,2016-08-08,fs1,diatom_biomass,4.2791269,1,3.31,fair
le3.6_ap_fs1_2016-08-08,p,summer,le3.6,2016-08-08,fs1,diatom_biomass,,,2.75,fair
le3.6_ap_fs1_2016-08-08,p,summer,le3.6,2016-08-08,fs1,diatom_biomass,4.2791269,1,2.75,fair
cb6.1_ap_fs1_2016-08-08,p,summer,cb6.1,2016-08-08,fs1,diatom_biomass,,,2.45,fair_poor
cb6.1_ap_fs1_2016-08-08,p,summer,cb6.1,2016-08-08,fs1,diatom_biomass,4.2791269,1,2.45,fair_poor
cb6.4_ap_fs1_2016-08-09,p,summer,cb6.4,2016-08-09,fs1,diatom_biomass,,,2.47,fair_poor
cb6.4_ap_fs1_2016-08-09,p,summer,cb6.4,2016-08-09,fs1,diatom_biomass,4.2791269,1,2.47,fair_poor
we4.2_ap_fs1_2016-08-10,p,summer,we4.2,2016-08-10,fs1,diatom_biomass,,,1.58,poor
we4.2_ap_fs1_2016-08-10,p,summer,we4.2,2016-08-10,fs1,diatom_biomass,4.2791269,1,1.58,poor
le5.5-w_ap_fs1_2016-08-10,p,summer,le5.5-w,2016-08-10,fs1,diatom_biomass,,,2.75,fair
le5.5-w_ap_fs1_2016-08-10,p,summer,le5.5-w,2016-08-10,fs1,diatom_biomass,4.2791269,1,2.75,fair
le5.4_ap_fs1_2016-09-07,p,summer,le5.4,2016-09-07,fs1,diatom_biomass,,,1,poor
le5.4_ap_fs1_2016-09-07,p,summer,le5.4,2016-09-07,fs1,diatom_biomass,4.2791269,1,1,poor
le5.2_ap_fs1_2016-09-07,p,summer,le5.2,2016-09-07,fs1,diatom_biomass,,,2.35,fair_poor
le5.2_ap_fs1_2016-09-07,p,summer,le5.2,2016-09-07,fs1,diatom_biomass,4.2791269,1,2.35,fair_poor
cb7.4_ap_fs1_2016-09-19,p,summer,cb7.4,2016-09-19,fs1,diatom_biomass,,,2.44,fair_poor
cb7.4_ap_fs1_2016-09-19,p,summer,cb7.4,2016-09-19,fs1,diatom_biomass,4.2791269,1,2.44,fair_poor
cb7.3e_ap_fs1_2016-09-19,p,summer,cb7.3e,2016-09-19,fs1,diatom_biomass,,,3.03,fair
cb7.3e_ap_fs1_2016-09-19,p,summer,cb7.3e,2016-09-19,fs1,diatom_biomass,4.2791269,1,3.03,fair
le5.5-w_ap_fs1_2016-09-20,p,summer,le5.5-w,2016-09-20,fs1,diatom_biomass,,,3.02,fair
le5.5-w_ap_fs1_2016-09-20,p,summer,le5.5-w,2016-09-20,fs1,diatom_biomass,4.2791269,1,3.02,fair
cb6.4_ap_fs1_2016-09-26,p,summer,cb6.4,2016-09-26,fs1,diatom_biomass,,,3.02,fair
cb6.4_ap_fs1_2016-09-26,p,summer,cb6.4,2016-09-26,fs1,diatom_biomass,4.2791269,1,3.02,fair
cb6.1_ap_fs1_2016-09-27,p,summer,cb6.1,2016-09-27,fs1,diatom_biomass,,,3.03,fair
cb6.1_ap_fs1_2016-09-27,p,summer,cb6.1,2016-09-27,fs1,diatom_biomass,4.2791269,1,3.03,fair
le3.6_ap_fs1_2016-09-27,p,summer,le3.6,2016-09-27,fs1,diatom_biomass,,,2.73,fair
le3.6_ap_fs1_2016-09-27,p,summer,le3.6,2016-09-27,fs1,diatom_biomass,4.2791269,1,2.73,fair
we4.2_ap_fs1_2016-09-27,p,summer,we4.2,2016-09-27,fs1,diatom_biomass,,,1.58,poor
we4.2_ap_fs1_2016-09-27,p,summer,we4.2,2016-09-27,fs1,diatom_biomass,4.2791269,1,1.58,poor
sbe5_ap_fs1_2013-07-10,p,summer,sbe5,2013-07-10,fs1,dinoflagellate_biomass,,,1,poor
sbe5_ap_fs1_2013-07-10,p,summer,sbe5,2013-07-10,fs1,dinoflagellate_biomass,2.88715627,1,1,poor
cb7.4_ap_fs1_2013-07-15,p,summer,cb7.4,2013-07-15,fs1,dinoflagellate_biomass,,,2.45,fair_poor
cb7.4_ap_fs1_2013-07-15,p,summer,cb7.4,2013-07-15,fs1,dinoflagellate_biomass,2.88715627,1,2.45,fair_poor
cb7.3e_ap_fs1_2013-07-15,p,summer,cb7.3e,2013-07-15,fs1,dinoflagellate_biomass,,,2.44,fair_poor
cb7.3e_ap_fs1_2013-07-15,p,summer,cb7.3e,2013-07-15,fs1,dinoflagellate_biomass,2.88715627,1,2.44,fair_poor
cb6.4_ap_fs1_2013-07-16,p,summer,cb6.4,2013-07-16,fs1,dinoflagellate_biomass,,,3.06,fair
cb6.4_ap_fs1_2013-07-16,p,summer,cb6.4,2013-07-16,fs1,dinoflagellate_biomass,2.88715627,1,3.06,fair
we4.2_ap_fs1_2013-07-18,p,summer,we4.2,2013-07-18,fs1,dinoflagellate_biomass,,,2.16,fair_poor
we4.2_ap_fs1_2013-07-18,p,summer,we4.2,2013-07-18,fs1,dinoflagellate_biomass,2.88715627,1,2.16,fair_poor
le5.5-w_ap_fs1_2013-07-18,p,summer,le5.5-w,2013-07-18,fs1,dinoflagellate_biomass,,,2.16,fair_poor
le5.5-w_ap_fs1_2013-07-18,p,summer,le5.5-w,2013-07-18,fs1,dinoflagellate_biomass,2.88715627,1,2.16,fair_poor
sbe5_ap_fs1_2013-08-08,p,summer,sbe5,2013-08-08,fs1,dinoflagellate_biomass,,,2.16,fair_poor
sbe5_ap_fs1_2013-08-08,p,summer,sbe5,2013-08-08,fs1,dinoflagellate_biomass,2.88715627,1,2.16,fair_poor
cb7.4_ap_fs1_2013-08-12,p,summer,cb7.4,2013-08-12,fs1,dinoflagellate_biomass,,,2.73,fair
cb7.4_ap_fs1_2013-08-12,p,summer,cb7.4,2013-08-12,fs1,dinoflagellate_biomass,2.88715627,1,2.73,fair
cb7.3e_ap_fs1_2013-08-12,p,summer,cb7.3e,2013-08-12,fs1,dinoflagellate_biomass,,,3.31,fair
cb7.3e_ap_fs1_2013-08-12,p,summer,cb7.3e,2013-08-12,fs1,dinoflagellate_biomass,2.88715627,1,3.31,fair
cb6.4_ap_fs1_2013-08-13,p,summer,cb6.4,2013-08-13,fs1,dinoflagellate_biomass,,,2.47,fair_poor
cb6.4_ap_fs1_2013-08-13,p,summer,cb6.4,2013-08-13,fs1,dinoflagellate_biomass,2.88715627,1,2.47,fair_poor
we4.2_ap_fs1_2013-08-13,p,summer,we4.2,2013-08-13,fs1,dinoflagellate_biomass,,,2.16,fair_poor
we4.2_ap_fs1_2013-08-13,p,summer,we4.2,2013-08-13,fs1,dinoflagellate_biomass,2.88715627,1,2.16,fair_poor
le5.5-w_ap_fs1_2013-08-13,p,summer,le5.5-w,2013-08-13,fs1,dinoflagellate_biomass,,,2.16,fair_poor
le5.5-w_ap_fs1_2013-08-13,p,summer,le5.5-w,2013-08-13,fs1,dinoflagellate_biomass,2.88715627,1,2.16,fair_poor
sbe5_ap_fs1_2013-09-11,p,summer,sbe5,2013-09-11,fs1,dinoflagellate_biomass,,,1.58,poor
sbe5_ap_fs1_2013-09-11,p,summer,sbe5,2013-09-11,fs1,dinoflagellate_biomass,2.88715627,1,1.58,poor
cb7.3e_ap_fs1_2013-09-18,p,summer,cb7.3e,2013-09-18,fs1,dinoflagellate_biomass,,,2.72,fair
cb7.3e_ap_fs1_2013-09-18,p,summer,cb7.3e,2013-09-18,fs1,dinoflagellate_biomass,2.88715627,1,2.72,fair
cb6.1_ap_fs1_2013-09-19,p,summer,cb6.1,2013-09-19,fs1,dinoflagellate_biomass,,,1.87,poor
cb6.1_ap_fs1_2013-09-19,p,summer,cb6.1,2013-09-19,fs1,dinoflagellate_biomass,2.88715627,1,1.87,poor
le3.6_ap_fs1_2013-09-19,p,summer,le3.6,2013-09-19,fs1,dinoflagellate_biomass,,,1.57,poor
le3.6_ap_fs1_2013-09-19,p,summer,le3.6,2013-09-19,fs1,dinoflagellate_biomass,2.88715627,1,1.57,poor
cb6.4_ap_fs1_2013-09-19,p,summer,cb6.4,2013-09-19,fs1,dinoflagellate_biomass,2.88715627,1,2.15,fair_poor
cb6.4_ap_fs1_2013-09-19,p,summer,cb6.4,2013-09-19,fs1,dinoflagellate_biomass,,,2.15,fair_poor
we4.2_ap_fs1_2013-09-19,p,summer,we4.2,2013-09-19,fs1,dinoflagellate_biomass,,,1,poor
we4.2_ap_fs1_2013-09-19,p,summer,we4.2,2013-09-19,fs1,dinoflagellate_biomass,2.88715627,1,1,poor
cb7.4_ap_fs1_2013-09-20,p,summer,cb7.4,2013-09-20,fs1,dinoflagellate_biomass,,,2.16,fair_poor
cb7.4_ap_fs1_2013-09-20,p,summer,cb7.4,2013-09-20,fs1,dinoflagellate_biomass,2.88715627,1,2.16,fair_poor
le5.5-w_ap_fs1_2013-09-20,p,summer,le5.5-w,2013-09-20,fs1,dinoflagellate_biomass,,,2.44,fair_poor
le5.5-w_ap_fs1_2013-09-20,p,summer,le5.5-w,2013-09-20,fs1,dinoflagellate_biomass,2.88715627,1,2.44,fair_poor
we4.2_ap_fs1_2014-07-07,p,summer,we4.2,2014-07-07,fs1,dinoflagellate_biomass,,,1.58,poor
we4.2_ap_fs1_2014-07-07,p,summer,we4.2,2014-07-07,fs1,dinoflagellate_biomass,2.88715627,1,1.58,poor
cb7.3e_ap_fs1_2014-07-09,p,summer,cb7.3e,2014-07-09,fs1,dinoflagellate_biomass,,,1.87,poor
cb7.3e_ap_fs1_2014-07-09,p,summer,cb7.3e,2014-07-09,fs1,dinoflagellate_biomass,2.88715627,1,1.87,poor
cb6.4_ap_fs1_2014-07-10,p,summer,cb6.4,2014-07-10,fs1,dinoflagellate_biomass,,,2.74,fair
cb6.4_ap_fs1_2014-07-10,p,summer,cb6.4,2014-07-10,fs1,dinoflagellate_biomass,2.88715627,1,2.74,fair
cb7.4_ap_fs1_2014-07-10,p,summer,cb7.4,2014-07-10,fs1,dinoflagellate_biomass,,,3.35,fair_good
cb7.4_ap_fs1_2014-07-10,p,summer,cb7.4,2014-07-10,fs1,dinoflagellate_biomass,2.88715627,1,3.35,fair_good
le5.5-w_ap_fs1_2014-07-10,p,summer,le5.5-w,2014-07-10,fs1,dinoflagellate_biomass,,,2.15,fair_poor
le5.5-w_ap_fs1_2014-07-10,p,summer,le5.5-w,2014-07-10,fs1,dinoflagellate_biomass,2.88715627,1,2.15,fair_poor
cb7.4_ap_fs1_2014-08-04,p,summer,cb7.4,2014-08-04,fs1,dinoflagellate_biomass,,,2.45,fair_poor
cb7.4_ap_fs1_2014-08-04,p,summer,cb7.4,2014-08-04,fs1,dinoflagellate_biomass,2.88715627,1,2.45,fair_poor
cb7.3e_ap_fs1_2014-08-04,p,summer,cb7.3e,2014-08-04,fs1,dinoflagellate_biomass,,,3.34,fair_good
cb7.3e_ap_fs1_2014-08-04,p,summer,cb7.3e,2014-08-04,fs1,dinoflagellate_biomass,2.88715627,1,3.34,fair_good
we4.2_ap_fs1_2014-08-06,p,summer,we4.2,2014-08-06,fs1,dinoflagellate_biomass,,,3.02,fair
we4.2_ap_fs1_2014-08-06,p,summer,we4.2,2014-08-06,fs1,dinoflagellate_biomass,2.88715627,1,3.02,fair
le5.5-w_ap_fs1_2014-08-06,p,summer,le5.5-w,2014-08-06,fs1,dinoflagellate_biomass,,,3.03,fair
le5.5-w_ap_fs1_2014-08-06,p,summer,le5.5-w,2014-08-06,fs1,dinoflagellate_biomass,2.88715627,1,3.03,fair
cb7.4_ap_fs1_2014-09-15,p,summer,cb7.4,2014-09-15,fs1,dinoflagellate_biomass,,,3.6,fair_good
cb7.4_ap_fs1_2014-09-15,p,summer,cb7.4,2014-09-15,fs1,dinoflagellate_biomass,2.88715627,1,3.6,fair_good
cb7.3e_ap_fs1_2014-09-15,p,summer,cb7.3e,2014-09-15,fs1,dinoflagellate_biomass,,,3.32,fair
cb7.3e_ap_fs1_2014-09-15,p,summer,cb7.3e,2014-09-15,fs1,dinoflagellate_biomass,2.88715627,1,3.32,fair
cb6.4_ap_fs1_2014-09-16,p,summer,cb6.4,2014-09-16,fs1,dinoflagellate_biomass,,,2.75,fair
cb6.4_ap_fs1_2014-09-16,p,summer,cb6.4,2014-09-16,fs1,dinoflagellate_biomass,2.88715627,1,2.75,fair
we4.2_ap_fs1_2014-09-17,p,summer,we4.2,2014-09-17,fs1,dinoflagellate_biomass,,,2.17,fair_poor
we4.2_ap_fs1_2014-09-17,p,summer,we4.2,2014-09-17,fs1,dinoflagellate_biomass,2.88715627,1,2.17,fair_poor
le5.5-w_ap_fs1_2014-09-17,p,summer,le5.5-w,2014-09-17,fs1,dinoflagellate_biomass,,,2.16,fair_poor
le5.5-w_ap_fs1_2014-09-17,p,summer,le5.5-w,2014-09-17,fs1,dinoflagellate_biomass,2.88715627,1,2.16,fair_poor
cb7.4_ap_fs1_2015-07-06,p,summer,cb7.4,2015-07-06,fs1,dinoflagellate_biomass,,,3.32,fair
cb7.4_ap_fs1_2015-07-06,p,summer,cb7.4,2015-07-06,fs1,dinoflagellate_biomass,2.88715627,1,3.32,fair
cb7.3e_ap_fs1_2015-07-06,p,summer,cb7.3e,2015-07-06,fs1,dinoflagellate_biomass,,,3.08,fair
cb7.3e_ap_fs1_2015-07-06,p,summer,cb7.3e,2015-07-06,fs1,dinoflagellate_biomass,2.88715627,1,3.08,fair
le5.4_ap_fs1_2015-07-07,p,summer,le5.4,2015-07-07,fs1,dinoflagellate_biomass,2.88715627,1,1.68,poor
le5.4_ap_fs1_2015-07-07,p,summer,le5.4,2015-07-07,fs1,dinoflagellate_biomass,,,1.68,poor
we4.2_ap_fs1_2015-07-08,p,summer,we4.2,2015-07-08,fs1,dinoflagellate_biomass,,,2.38,fair_poor
we4.2_ap_fs1_2015-07-08,p,summer,we4.2,2015-07-08,fs1,dinoflagellate_biomass,2.88715627,1,2.38,fair_poor
le5.5-w_ap_fs1_2015-07-08,p,summer,le5.5-w,2015-07-08,fs1,dinoflagellate_biomass,,,2.75,fair
le5.5-w_ap_fs1_2015-07-08,p,summer,le5.5-w,2015-07-08,fs1,dinoflagellate_biomass,2.88715627,1,2.75,fair
cb6.4_ap_fs1_2015-07-21,p,summer,cb6.4,2015-07-21,fs1,dinoflagellate_biomass,,,3.64,fair_good
cb6.4_ap_fs1_2015-07-21,p,summer,cb6.4,2015-07-21,fs1,dinoflagellate_biomass,2.88715627,1,3.64,fair_good
cb7.4_ap_fs1_2015-08-03,p,summer,cb7.4,2015-08-03,fs1,dinoflagellate_biomass,,,4.49,good
cb7.4_ap_fs1_2015-08-03,p,summer,cb7.4,2015-08-03,fs1,dinoflagellate_biomass,2.88715627,1,4.49,good
cb7.3e_ap_fs1_2015-08-03,p,summer,cb7.3e,2015-08-03,fs1,dinoflagellate_biomass,,,3.92,fair_good
cb7.3e_ap_fs1_2015-08-03,p,summer,cb7.3e,2015-08-03,fs1,dinoflagellate_biomass,2.88715627,1,3.92,fair_good
cb6.4_ap_fs1_2015-08-06,p,summer,cb6.4,2015-08-06,fs1,dinoflagellate_biomass,,,3.62,fair_good
cb6.4_ap_fs1_2015-08-06,p,summer,cb6.4,2015-08-06,fs1,dinoflagellate_biomass,2.88715627,1,3.62,fair_good
we4.2_ap_fs1_2015-08-06,p,summer,we4.2,2015-08-06,fs1,dinoflagellate_biomass,,,2.47,fair_poor
we4.2_ap_fs1_2015-08-06,p,summer,we4.2,2015-08-06,fs1,dinoflagellate_biomass,2.88715627,1,2.47,fair_poor
le5.5-w_ap_fs1_2015-08-06,p,summer,le5.5-w,2015-08-06,fs1,dinoflagellate_biomass,,,3.03,fair
le5.5-w_ap_fs1_2015-08-06,p,summer,le5.5-w,2015-08-06,fs1,dinoflagellate_biomass,2.88715627,1,3.03,fair
sbe5_ap_fs1_2015-08-11,p,summer,sbe5,2015-08-11,fs1,dinoflagellate_biomass,,,1.58,poor
sbe5_ap_fs1_2015-08-11,p,summer,sbe5,2015-08-11,fs1,dinoflagellate_biomass,2.88715627,1,1.58,poor
le5.4_ap_fs1_2015-08-13,p,summer,le5.4,2015-08-13,fs1,dinoflagellate_biomass,,,1.67,poor
le5.4_ap_fs1_2015-08-13,p,summer,le5.4,2015-08-13,fs1,dinoflagellate_biomass,2.88715627,1,1.67,poor
le5.4_ap_fs1_2015-09-02,p,summer,le5.4,2015-09-02,fs1,dinoflagellate_biomass,,,2.02,fair_poor
le5.4_ap_fs1_2015-09-02,p,summer,le5.4,2015-09-02,fs1,dinoflagellate_biomass,2.88715627,1,2.02,fair_poor
sbe5_ap_fs1_2015-09-10,p,summer,sbe5,2015-09-10,fs1,dinoflagellate_biomass,,,3.05,fair
sbe5_ap_fs1_2015-09-10,p,summer,sbe5,2015-09-10,fs1,dinoflagellate_biomass,2.88715627,1,3.05,fair
le5.5-w_ap_fs1_2015-09-29,p,summer,le5.5-w,2015-09-29,fs1,dinoflagellate_biomass,,,2.44,fair_poor
le5.5-w_ap_fs1_2015-09-29,p,summer,le5.5-w,2015-09-29,fs1,dinoflagellate_biomass,2.88715627,1,2.44,fair_poor
cb7.4_ap_fs1_2016-07-11,p,summer,cb7.4,2016-07-11,fs1,dinoflagellate_biomass,,,3.62,fair_good
cb7.4_ap_fs1_2016-07-11,p,summer,cb7.4,2016-07-11,fs1,dinoflagellate_biomass,2.88715627,1,3.62,fair_good
cb7.3e_ap_fs1_2016-07-11,p,summer,cb7.3e,2016-07-11,fs1,dinoflagellate_biomass,,,1.87,poor
cb7.3e_ap_fs1_2016-07-11,p,summer,cb7.3e,2016-07-11,fs1,dinoflagellate_biomass,2.88715627,1,1.87,poor
cb6.1_ap_fs1_2016-07-11,p,summer,cb6.1,2016-07-11,fs1,dinoflagellate_biomass,,,2.49,fair_poor
cb6.1_ap_fs1_2016-07-11,p,summer,cb6.1,2016-07-11,fs1,dinoflagellate_biomass,2.88715627,1,2.49,fair_poor
we4.2_ap_fs1_2016-07-13,p,summer,we4.2,2016-07-13,fs1,dinoflagellate_biomass,,,2.73,fair
we4.2_ap_fs1_2016-07-13,p,summer,we4.2,2016-07-13,fs1,dinoflagellate_biomass,2.88715627,1,2.73,fair
cb6.4_ap_fs1_2016-07-13,p,summer,cb6.4,2016-07-13,fs1,dinoflagellate_biomass,,,2.16,fair_poor
cb6.4_ap_fs1_2016-07-13,p,summer,cb6.4,2016-07-13,fs1,dinoflagellate_biomass,2.88715627,1,2.16,fair_poor
le5.5-w_ap_fs1_2016-07-13,p,summer,le5.5-w,2016-07-13,fs1,dinoflagellate_biomass,,,2.16,fair_poor
le5.5-w_ap_fs1_2016-07-13,p,summer,le5.5-w,2016-07-13,fs1,dinoflagellate_biomass,2.88715627,1,2.16,fair_poor
